STATISTIC,Statistic Label,Year,Y/Month,C02431V02938,Meteorological Weather Station,UNIT,AVERAGE MAX. TEMPERATURE,AVERAGE MIN. TEMPERATURE,MEAN TEMPERATURE,MAX TEMPERATURE,MIN TEMPERATURE
MTM02C1,Average Maximum Temperature,2019,2019M04,7,CorkAirport,Degrees C,11.9,6.1,9,19.1,-0.1
MTM02C1,Average Maximum Temperature,2019,2019M04,8,DublinAirport,Degrees C,12.1,4.4,8.2,21.7,-0.8
MTM02C1,Average Maximum Temperature,2019,2019M04,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M04,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M04,11,Malin-Head,Degrees C,12.2,6.8,9.5,21.4,1
MTM02C1,Average Maximum Temperature,2019,2019M04,12,Mullingar,Degrees C,12.9,4.8,8.9,21.1,-2.1
MTM02C1,Average Maximum Temperature,2019,2019M04,13,Roches-Point,Degrees C,11.8,7.2,9.5,15.7,1
MTM02C1,Average Maximum Temperature,2019,2019M04,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M04,15,Shannon-Airport,Degrees C,14.2,6.4,10.3,21.7,1
MTM02C1,Average Maximum Temperature,2019,2019M05,1,Belmullet,Degrees C,14.6,7.9,11.2,20.4,1.1
MTM02C1,Average Maximum Temperature,2019,2019M05,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M05,3,Valentia-Observatory,Degrees C,14.5,8.6,11.5,18,2.1
MTM02C1,Average Maximum Temperature,2019,2019M05,4,Casement,Degrees C,15.5,6.7,11.1,21.1,-1.3
MTM02C1,Average Maximum Temperature,2019,2019M05,5,Claremorris,Degrees C,15.8,5.9,10.9,20.9,-1.9
MTM02C1,Average Maximum Temperature,2019,2019M05,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M05,7,CorkAirport,Degrees C,14.6,7.7,11.2,20.3,2.8
MTM02C1,Average Maximum Temperature,2019,2019M05,8,DublinAirport,Degrees C,14.8,6.1,10.4,20.9,-0.8
MTM02C1,Average Maximum Temperature,2019,2019M05,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M05,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M05,11,Malin-Head,Degrees C,13.1,7.5,10.3,20.5,3.3
MTM02C1,Average Maximum Temperature,2019,2019M05,12,Mullingar,Degrees C,15.4,6.3,10.8,19.8,-2.5
MTM02C1,Average Maximum Temperature,2019,2019M05,13,Roches-Point,Degrees C,14.5,8.8,11.6,19.3,3.4
MTM02C1,Average Maximum Temperature,2019,2019M05,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M05,15,Shannon-Airport,Degrees C,15.9,8,12,19.3,0.8
MTM02C1,Average Maximum Temperature,2019,2019M06,1,Belmullet,Degrees C,15.6,10.1,12.9,22,5.5
MTM02C1,Average Maximum Temperature,2019,2019M06,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M06,3,Valentia-Observatory,Degrees C,16.3,10.6,13.5,28,4.2
MTM02C1,Average Maximum Temperature,2019,2019M06,4,Casement,Degrees C,16.9,9.3,13.1,24.8,4.5
MTM02C1,Average Maximum Temperature,2019,2019M06,5,Claremorris,Degrees C,16.7,8.4,12.6,24.5,1.8
MTM02C1,Average Maximum Temperature,2019,2019M06,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M06,7,CorkAirport,Degrees C,16,9.3,12.6,23.3,5.5
MTM02C1,Average Maximum Temperature,2019,2019M06,8,DublinAirport,Degrees C,16.5,8.8,12.7,22.7,2
MTM02C1,Average Maximum Temperature,2019,2019M06,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M06,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M06,11,Malin-Head,Degrees C,15.2,10.2,12.7,21.8,5.6
MTM02C1,Average Maximum Temperature,2019,2019M06,12,Mullingar,Degrees C,17.1,8.4,12.7,23.1,3.1
MTM02C1,Average Maximum Temperature,2019,2019M06,13,Roches-Point,Degrees C,15.9,10.6,13.2,21.7,6.5
MTM02C1,Average Maximum Temperature,2019,2019M06,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M06,15,Shannon-Airport,Degrees C,17.6,10,13.8,28.4,4.8
MTM02C1,Average Maximum Temperature,2019,2019M07,1,Belmullet,Degrees C,18.2,13.2,15.7,22.7,8.4
MTM02C1,Average Maximum Temperature,2019,2019M07,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M07,3,Valentia-Observatory,Degrees C,18.6,13.5,16.1,20.7,8.2
MTM02C1,Average Maximum Temperature,2019,2019M07,4,Casement,Degrees C,20.6,12.3,16.5,25,6.8
MTM02C1,Average Maximum Temperature,2019,2019M07,5,Claremorris,Degrees C,19.7,11.8,15.7,23,5.8
MTM02C1,Average Maximum Temperature,2019,2019M07,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M07,7,CorkAirport,Degrees C,19.6,12.8,16.2,22.7,9.9
MTM02C1,Average Maximum Temperature,2019,2019M07,8,DublinAirport,Degrees C,20.5,11.9,16.2,24.9,4.4
MTM02C1,Average Maximum Temperature,2019,2019M07,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M07,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M07,11,Malin-Head,Degrees C,18,13.3,15.6,25.7,9
MTM02C1,Average Maximum Temperature,2019,2019M07,12,Mullingar,Degrees C,20.6,12,16.3,24.7,6.3
MTM02C1,Average Maximum Temperature,2019,2019M07,13,Roches-Point,Degrees C,19.1,13.8,16.5,20.7,11
MTM02C1,Average Maximum Temperature,2019,2019M07,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M07,15,Shannon-Airport,Degrees C,20.3,13.4,16.9,24.1,8.3
MTM02C1,Average Maximum Temperature,2019,2019M08,1,Belmullet,Degrees C,18,12.9,15.4,23.4,8.6
MTM02C1,Average Maximum Temperature,2019,2019M08,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M08,3,Valentia-Observatory,Degrees C,17.9,13.3,15.6,20.3,8.9
MTM02C1,Average Maximum Temperature,2019,2019M08,4,Casement,Degrees C,19.9,11.8,15.8,24.9,6.9
MTM02C1,Average Maximum Temperature,2019,2019M08,5,Claremorris,Degrees C,18.6,11.3,14.9,24,4.6
MTM02C1,Average Maximum Temperature,2019,2019M08,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M08,7,CorkAirport,Degrees C,18.7,12,15.4,21.3,8.2
MTM02C1,Average Maximum Temperature,2019,2019M08,8,DublinAirport,Degrees C,19.9,11.6,15.7,22,7.8
MTM02C1,Average Maximum Temperature,2019,2019M08,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M08,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M08,11,Malin-Head,Degrees C,17.8,12.9,15.3,20.5,10
MTM02C1,Average Maximum Temperature,2019,2019M08,12,Mullingar,Degrees C,19.3,11.1,15.2,23.7,4.7
MTM02C1,Average Maximum Temperature,2019,2019M08,13,Roches-Point,Degrees C,18.5,13.2,15.8,21.7,9.7
MTM02C1,Average Maximum Temperature,2019,2019M08,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M08,15,Shannon-Airport,Degrees C,19.2,13,16.1,23.6,8.5
MTM02C1,Average Maximum Temperature,2019,2019M09,1,Belmullet,Degrees C,16.4,11.1,13.8,20.8,6.6
MTM02C1,Average Maximum Temperature,2019,2019M09,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M09,3,Valentia-Observatory,Degrees C,16.9,11.8,14.3,20.8,6.9
MTM02C1,Average Maximum Temperature,2019,2019M09,4,Casement,Degrees C,17.4,9.5,13.5,21.6,4.5
MTM02C1,Average Maximum Temperature,2019,2019M09,5,Claremorris,Degrees C,16.9,9.3,13.1,21.7,3.7
MTM02C1,Average Maximum Temperature,2019,2019M09,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M09,7,CorkAirport,Degrees C,17.3,10.4,13.8,19.6,7.3
MTM02C1,Average Maximum Temperature,2019,2019M09,8,DublinAirport,Degrees C,17.6,9.3,13.4,20.9,3.4
MTM02C1,Average Maximum Temperature,2019,2019M09,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M09,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M09,11,Malin-Head,Degrees C,16,11.2,13.6,21,7.4
MTM02C1,Average Maximum Temperature,2019,2019M09,12,Mullingar,Degrees C,17.2,8.8,13,21.6,2.9
MTM02C1,Average Maximum Temperature,2019,2019M09,13,Roches-Point,Degrees C,17.4,11.7,14.5,20.2,8.2
MTM02C1,Average Maximum Temperature,2019,2019M09,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M09,15,Shannon-Airport,Degrees C,17.6,10.8,14.2,21.5,6.1
MTM02C1,Average Maximum Temperature,2019,2019M10,1,Belmullet,Degrees C,12.9,8.1,10.5,16.2,2.1
MTM02C1,Average Maximum Temperature,2019,2019M10,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M10,3,Valentia-Observatory,Degrees C,13.5,8.6,11.1,16.3,3.1
MTM02C1,Average Maximum Temperature,2019,2019M10,4,Casement,Degrees C,12.7,6.2,9.5,16.7,-2.4
MTM02C1,Average Maximum Temperature,2019,2019M10,5,Claremorris,Degrees C,12.7,5.8,9.2,16.6,-0.9
MTM02C1,Average Maximum Temperature,2019,2019M10,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M10,7,CorkAirport,Degrees C,12.8,7,9.9,16.8,2
MTM02C1,Average Maximum Temperature,2019,2019M10,8,DublinAirport,Degrees C,12.3,5.4,8.8,15.8,-1.4
MTM02C1,Average Maximum Temperature,2019,2019M10,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M10,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M10,11,Malin-Head,Degrees C,12.3,8.4,10.3,16.1,3.4
MTM02C1,Average Maximum Temperature,2019,2019M10,12,Mullingar,Degrees C,12.7,5.5,9.1,16.4,-1.1
MTM02C1,Average Maximum Temperature,2019,2019M10,13,Roches-Point,Degrees C,13.5,8.7,11.1,16.9,3.3
MTM02C1,Average Maximum Temperature,2019,2019M10,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M10,15,Shannon-Airport,Degrees C,13.2,7.1,10.2,16.7,1
MTM02C1,Average Maximum Temperature,2019,2019M11,1,Belmullet,Degrees C,9.7,4.9,7.3,12.9,-0.7
MTM02C1,Average Maximum Temperature,2019,2019M11,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M11,3,Valentia-Observatory,Degrees C,10.6,5.9,8.2,14.1,-0.4
MTM02C1,Average Maximum Temperature,2019,2019M11,4,Casement,Degrees C,8.8,3.1,6,13.8,-3.7
MTM02C1,Average Maximum Temperature,2019,2019M11,5,Claremorris,Degrees C,9,3.1,6.1,12.2,-3.8
MTM02C1,Average Maximum Temperature,2019,2019M11,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M11,7,CorkAirport,Degrees C,8.9,4.5,6.7,13.4,0.6
MTM02C1,Average Maximum Temperature,2019,2019M11,8,DublinAirport,Degrees C,8.9,3.2,6,13.4,-2.4
MTM02C1,Average Maximum Temperature,2019,2019M11,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M11,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M11,11,Malin-Head,Degrees C,9.4,5.6,7.5,12.5,0.3
MTM02C1,Average Maximum Temperature,2019,2019M11,12,Mullingar,Degrees C,8.6,3,5.8,12.6,-4
MTM02C1,Average Maximum Temperature,2019,2019M11,13,Roches-Point,Degrees C,9.9,5.9,7.9,13.5,2.1
MTM02C1,Average Maximum Temperature,2019,2019M11,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M11,15,Shannon-Airport,Degrees C,9.5,3.9,6.7,13.6,-2
MTM02C1,Average Maximum Temperature,2019,2019M12,1,Belmullet,Degrees C,9.7,4.9,7.3,13.1,0.7
MTM02C1,Average Maximum Temperature,2019,2019M12,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M12,3,Valentia-Observatory,Degrees C,10.7,5.8,8.2,13.4,-1.2
MTM02C1,Average Maximum Temperature,2019,2019M12,4,Casement,Degrees C,9,3.3,6.1,13.4,-2.4
MTM02C1,Average Maximum Temperature,2019,2019M12,5,Claremorris,Degrees C,8.9,3.2,6,12.7,-1.9
MTM02C1,Average Maximum Temperature,2019,2019M12,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M12,7,CorkAirport,Degrees C,9,3.8,6.4,11.9,0.1
MTM02C1,Average Maximum Temperature,2019,2019M12,8,DublinAirport,Degrees C,9.2,3.2,6.2,13.8,-2.9
MTM02C1,Average Maximum Temperature,2019,2019M12,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M12,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M12,11,Malin-Head,Degrees C,9.3,4.7,7,12.6,0.5
MTM02C1,Average Maximum Temperature,2019,2019M12,12,Mullingar,Degrees C,8.4,2.6,5.5,12.7,-2.3
MTM02C1,Average Maximum Temperature,2019,2019M12,13,Roches-Point,Degrees C,10,5.2,7.6,13,0.4
MTM02C1,Average Maximum Temperature,2019,2019M12,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2019,2019M12,15,Shannon-Airport,Degrees C,9.5,4.1,6.8,13.5,-1.8
MTM02C1,Average Maximum Temperature,2020,2020M01,1,Belmullet,Degrees C,9.7,5.5,7.6,12.7,-0.8
MTM02C1,Average Maximum Temperature,2020,2020M01,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M01,3,Valentia-Observatory,Degrees C,10.2,5.6,7.9,13.4,0.2
MTM02C1,Average Maximum Temperature,2020,2020M01,4,Casement,Degrees C,9,3.2,6.1,13.6,-3.7
MTM02C1,Average Maximum Temperature,2020,2020M01,5,Claremorris,Degrees C,8.7,2.7,5.7,12.7,-3.9
MTM02C1,Average Maximum Temperature,2020,2020M01,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M01,7,CorkAirport,Degrees C,8.6,3.2,5.9,12.4,-0.9
MTM02C1,Average Maximum Temperature,2020,2020M01,8,DublinAirport,Degrees C,9.3,3.2,6.3,14.2,-2.5
MTM02C1,Average Maximum Temperature,2020,2020M01,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M01,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M01,11,Malin-Head,Degrees C,9.2,4.9,7,14.3,1.2
MTM02C1,Average Maximum Temperature,2020,2020M01,12,Mullingar,Degrees C,8.6,2.1,5.4,13.9,-6.1
MTM02C1,Average Maximum Temperature,2020,2020M01,13,Roches-Point,Degrees C,9.6,5,7.3,12.7,0.5
MTM02C1,Average Maximum Temperature,2020,2020M01,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M01,15,Shannon-Airport,Degrees C,9.4,3.9,6.7,14.3,-2
MTM02C1,Average Maximum Temperature,2020,2020M02,1,Belmullet,Degrees C,8.9,3.9,6.4,11,0.7
MTM02C1,Average Maximum Temperature,2020,2020M02,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M02,3,Valentia-Observatory,Degrees C,10.1,5.2,7.7,12.8,2.2
MTM02C1,Average Maximum Temperature,2020,2020M02,4,Casement,Degrees C,8.8,2.4,5.6,12.9,-1.3
MTM02C1,Average Maximum Temperature,2020,2020M02,5,Claremorris,Degrees C,8.6,2.3,5.5,11.6,-0.8
MTM02C1,Average Maximum Temperature,2020,2020M02,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M02,7,CorkAirport,Degrees C,9.1,3.1,6.1,12.2,-0.5
MTM02C1,Average Maximum Temperature,2020,2020M02,8,DublinAirport,Degrees C,9.1,2.6,5.8,13.4,-2.3
MTM02C1,Average Maximum Temperature,2020,2020M02,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M02,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M02,11,Malin-Head,Degrees C,8.3,3,5.7,11.2,1
MTM02C1,Average Maximum Temperature,2020,2020M02,12,Mullingar,Degrees C,8.6,2,5.3,12.4,-2.3
MTM02C1,Average Maximum Temperature,2020,2020M02,13,Roches-Point,Degrees C,9.8,4.7,7.3,12.8,1.2
MTM02C1,Average Maximum Temperature,2020,2020M02,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M02,15,Shannon-Airport,Degrees C,9.7,3.7,6.7,12.5,0.1
MTM02C1,Average Maximum Temperature,2020,2020M03,1,Belmullet,Degrees C,9.4,4.5,7,11.9,1
MTM02C1,Average Maximum Temperature,2020,2020M03,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M03,3,Valentia-Observatory,Degrees C,10.5,5.1,7.8,14.9,0.4
MTM02C1,Average Maximum Temperature,2020,2020M03,4,Casement,Degrees C,10.2,2.5,6.3,16.5,-3.8
MTM02C1,Average Maximum Temperature,2020,2020M03,5,Claremorris,Degrees C,10,2.7,6.3,14.4,-3.1
MTM02C1,Average Maximum Temperature,2020,2020M03,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M03,7,CorkAirport,Degrees C,9.6,2.8,6.2,14,-0.8
MTM02C1,Average Maximum Temperature,2020,2020M03,8,DublinAirport,Degrees C,10.1,2.1,6.1,15,-3.9
MTM02C1,Average Maximum Temperature,2020,2020M03,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M03,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M03,11,Malin-Head,Degrees C,8.9,4.2,6.6,13,0.6
MTM02C1,Average Maximum Temperature,2020,2020M03,12,Mullingar,Degrees C,10.4,2.1,6.2,15.8,-3.8
MTM02C1,Average Maximum Temperature,2020,2020M03,13,Roches-Point,Degrees C,10.1,4.5,7.3,13,1.5
MTM02C1,Average Maximum Temperature,2020,2020M03,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M03,15,Shannon-Airport,Degrees C,10.6,3.7,7.1,14.4,-1.8
MTM02C1,Average Maximum Temperature,2020,2020M04,1,Belmullet,Degrees C,13.6,6.5,10.1,19.1,2.3
MTM02C1,Average Maximum Temperature,2020,2020M04,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M04,3,Valentia-Observatory,Degrees C,14.3,7,10.7,19.5,1.1
MTM02C1,Average Maximum Temperature,2020,2020M04,4,Casement,Degrees C,13.8,5.4,9.6,20.1,-2.1
MTM02C1,Average Maximum Temperature,2020,2020M04,5,Claremorris,Degrees C,15.3,5.1,10.2,20.5,-1.6
MTM02C1,Average Maximum Temperature,2020,2020M04,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M04,7,CorkAirport,Degrees C,13.1,6.2,9.7,19.3,1.8
MTM02C1,Average Maximum Temperature,2020,2020M04,8,DublinAirport,Degrees C,13.4,4.2,8.8,19.4,-2.5
MTM02C1,Average Maximum Temperature,2020,2020M04,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M04,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M04,11,Malin-Head,Degrees C,11.6,6.3,9,16.3,2.1
MTM02C1,Average Maximum Temperature,2020,2020M04,12,Mullingar,Degrees C,14.6,4.9,9.7,20.3,-3
MTM02C1,Average Maximum Temperature,2020,2020M04,13,Roches-Point,Degrees C,12.7,7.4,10.1,18.5,3.7
MTM02C1,Average Maximum Temperature,2020,2020M04,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M04,15,Shannon-Airport,Degrees C,15,5.9,10.5,20.1,-0.1
MTM02C1,Average Maximum Temperature,2020,2020M05,1,Belmullet,Degrees C,16,8.7,12.3,25.6,1.1
MTM02C1,Average Maximum Temperature,2020,2020M05,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M05,3,Valentia-Observatory,Degrees C,16,9.2,12.6,24.1,1.7
MTM02C1,Average Maximum Temperature,2020,2020M05,4,Casement,Degrees C,17.2,7.2,12.2,25.7,-2.5
MTM02C1,Average Maximum Temperature,2020,2020M05,5,Claremorris,Degrees C,17.3,6.6,11.9,26.3,-1.2
MTM02C1,Average Maximum Temperature,2020,2020M05,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M05,7,CorkAirport,Degrees C,15.1,8,11.6,19.9,1.8
MTM02C1,Average Maximum Temperature,2020,2020M05,8,DublinAirport,Degrees C,16.3,6.3,11.3,21.5,-2.6
MTM02C1,Average Maximum Temperature,2020,2020M05,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M05,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M05,11,Malin-Head,Degrees C,14.5,8.5,11.5,23.2,1
MTM02C1,Average Maximum Temperature,2020,2020M05,12,Mullingar,Degrees C,17.5,6.5,12,25.7,-3.2
MTM02C1,Average Maximum Temperature,2020,2020M05,13,Roches-Point,Degrees C,14.5,9.1,11.8,19.2,2.8
MTM02C1,Average Maximum Temperature,2020,2020M05,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M05,15,Shannon-Airport,Degrees C,17.6,8.6,13.1,25.4,0.4
MTM02C1,Average Maximum Temperature,2020,2020M06,1,Belmullet,Degrees C,15.4,10.7,13.1,21.7,6.7
MTM02C1,Average Maximum Temperature,2020,2020M06,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M06,3,Valentia-Observatory,Degrees C,15.9,11.3,13.6,21.9,8
MTM02C1,Average Maximum Temperature,2020,2020M06,4,Casement,Degrees C,17.7,9.8,13.7,25.4,2.8
MTM02C1,Average Maximum Temperature,2020,2020M06,5,Claremorris,Degrees C,17.1,9.8,13.4,26.4,5.1
MTM02C1,Average Maximum Temperature,2020,2020M06,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M06,7,CorkAirport,Degrees C,16.9,10.6,13.7,24,5.9
MTM02C1,Average Maximum Temperature,2020,2020M06,8,DublinAirport,Degrees C,17.7,9.5,13.6,25,3.8
MTM02C1,Average Maximum Temperature,2020,2020M06,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M06,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M06,11,Malin-Head,Degrees C,14.7,10.4,12.6,20.2,4.8
MTM02C1,Average Maximum Temperature,2020,2020M06,12,Mullingar,Degrees C,17.8,10,13.9,25.1,3.9
MTM02C1,Average Maximum Temperature,2020,2020M06,13,Roches-Point,Degrees C,17,11.5,14.2,23.5,6.9
MTM02C1,Average Maximum Temperature,2020,2020M06,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M06,15,Shannon-Airport,Degrees C,17.8,10.9,14.4,26,6.4
MTM02C1,Average Maximum Temperature,2020,2020M07,1,Belmullet,Degrees C,16,11.3,13.6,18.6,6.5
MTM02C1,Average Maximum Temperature,2020,2020M07,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M07,3,Valentia-Observatory,Degrees C,16.6,12.3,14.5,18.7,6
MTM02C1,Average Maximum Temperature,2020,2020M07,4,Casement,Degrees C,18.3,11.2,14.7,22.9,5.1
MTM02C1,Average Maximum Temperature,2020,2020M07,5,Claremorris,Degrees C,17.3,10.2,13.8,20.9,3.1
MTM02C1,Average Maximum Temperature,2020,2020M07,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M07,7,CorkAirport,Degrees C,18.5,11.3,14.9,22.9,8.6
MTM02C1,Average Maximum Temperature,2020,2020M07,8,DublinAirport,Degrees C,18.2,11,14.6,23.1,5
MTM02C1,Average Maximum Temperature,2020,2020M07,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M07,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M07,11,Malin-Head,Degrees C,15.8,11.6,13.7,19.7,8.1
MTM02C1,Average Maximum Temperature,2020,2020M07,12,Mullingar,Degrees C,17.7,10.9,14.3,20.6,3.7
MTM02C1,Average Maximum Temperature,2020,2020M07,13,Roches-Point,Degrees C,17.8,12.3,15,21.5,9.3
MTM02C1,Average Maximum Temperature,2020,2020M07,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M07,15,Shannon-Airport,Degrees C,18.1,11.8,14.9,21.4,7
MTM02C1,Average Maximum Temperature,2020,2020M08,1,Belmullet,Degrees C,18.3,13,15.7,24.1,10
MTM02C1,Average Maximum Temperature,2020,2020M08,2,Birr,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M08,3,Valentia-Observatory,Degrees C,18.4,13.2,15.8,21.2,8.6
MTM02C1,Average Maximum Temperature,2020,2020M08,4,Casement,Degrees C,18.8,12.1,15.5,24.3,3.5
MTM02C1,Average Maximum Temperature,2020,2020M08,5,Claremorris,Degrees C,19.3,11.7,15.5,24.1,6
MTM02C1,Average Maximum Temperature,2020,2020M08,6,Clones,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M08,7,CorkAirport,Degrees C,19,12.7,15.9,24.1,6.6
MTM02C1,Average Maximum Temperature,2020,2020M08,8,DublinAirport,Degrees C,18.7,11.3,15,24,3.8
MTM02C1,Average Maximum Temperature,2020,2020M08,9,Galway,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M08,10,Kilkenny,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M08,11,Malin-Head,Degrees C,16.9,12.5,14.7,21.6,7.3
MTM02C1,Average Maximum Temperature,2020,2020M08,12,Mullingar,Degrees C,18.8,11.5,15.2,24.4,5.5
MTM02C1,Average Maximum Temperature,2020,2020M08,13,Roches-Point,Degrees C,18.4,13.6,16,21.4,8.3
MTM02C1,Average Maximum Temperature,2020,2020M08,14,Rosslare,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,2020,2020M08,15,Shannon-Airport,Degrees C,19.8,13.3,16.6,24.1,6.3
MTM02C1,Average Maximum Temperature,2020,2020M09,1,Belmullet,Degrees C,16.3,10.8,13.6,22.2,3.1
